,bedrooms,beds,accommodates,amenities_count,instant_bookable,minimum_nights,number_of_reviews,bathrooms,monthly_revenue,room_type_Entire_home_apt,room_type_Hotel_room,room_type_Private_room,room_type_Shared_room
32218,1.0,1.0,1,9,0,31,2,1.0,1,0,0,1,0
32219,1.0,1.0,2,11,0,1,0,1.0,1,1,0,0,0
32221,1.0,1.0,2,19,0,30,2,1.0,0,1,0,0,0
32222,3.0,3.0,4,11,0,30,3,2.0,0,1,0,0,0
32223,3.0,3.0,5,62,0,2,107,2.0,1,1,0,0,0
32225,2.0,2.0,4,51,0,31,27,1.0,0,1,0,0,0
32229,1.0,1.0,4,33,0,1,4,1.0,1,1,0,0,0
32231,1.0,1.0,2,25,0,2,137,1.0,0,1,0,0,0
32232,1.0,2.0,4,27,1,1,2,1.0,0,0,0,1,0
32233,0.0,1.0,3,28,1,1,0,1.0,0,1,0,0,0
32234,1.0,2.0,3,44,0,30,5,1.0,1,1,0,0,0
32235,1.0,2.0,4,55,0,31,35,1.0,1,1,0,0,0
32236,2.0,3.0,4,66,0,2,85,2.0,1,1,0,0,0
32237,0.0,1.0,2,27,0,1,10,1.0,1,0,0,1,0
32238,0.0,1.0,1,20,0,5,20,0.0,0,0,0,1,0
32239,2.0,2.0,4,33,0,30,7,1.0,1,1,0,0,0
32240,4.0,5.0,8,62,1,3,24,2.0,1,1,0,0,0
32241,2.0,2.0,4,45,0,30,137,1.0,1,1,0,0,0
32243,1.0,1.0,2,8,0,30,1,1.0,0,0,0,1,0
32244,1.0,1.0,1,11,0,30,2,1.0,0,0,0,1,0
32245,1.0,1.0,2,59,0,30,1,1.0,1,1,0,0,0
32246,0.0,2.0,2,32,0,30,7,1.0,0,0,0,1,0
32247,1.0,1.0,2,27,0,31,68,1.0,0,1,0,0,0
32248,0.0,1.0,2,6,0,30,4,1.0,0,1,0,0,0
32249,3.0,3.0,6,30,0,30,5,2.0,0,1,0,0,0
32250,0.0,1.0,1,53,0,28,17,1.0,1,0,0,1,0
32251,1.0,1.0,2,33,0,31,0,1.0,1,1,0,0,0
32252,1.0,1.0,2,33,0,31,0,1.0,0,1,0,0,0
32253,0.0,1.0,2,26,0,4,352,1.0,0,1,0,0,0
32254,1.0,2.0,2,35,0,90,1,1.0,1,1,0,0,0
32255,3.0,4.0,5,59,0,30,1,2.0,1,1,0,0,0
32256,1.0,1.0,2,12,0,30,0,1.0,0,1,0,0,0
32257,0.0,1.0,1,14,0,30,0,1.0,0,0,0,1,0
32258,0.0,1.0,2,20,0,60,0,1.0,0,1,0,0,0
32259,0.0,1.0,3,57,1,2,48,1.0,1,0,0,1,0
32260,3.0,4.0,6,69,1,3,8,2.0,1,1,0,0,0
32261,1.0,1.0,2,17,0,365,0,2.0,1,1,0,0,0
32262,1.0,2.0,2,17,1,1,48,1.0,1,1,0,0,0
32263,0.0,1.0,3,8,0,30,3,1.0,0,0,0,1,0
32264,1.0,2.0,4,23,0,2,123,1.0,0,0,0,1,0
32265,0.0,1.0,2,25,0,30,187,1.0,0,1,0,0,0
32266,1.0,1.0,2,11,0,30,1,1.0,0,1,0,0,0
32267,2.0,3.0,4,23,0,90,28,2.0,1,1,0,0,0
32268,1.0,2.0,4,65,0,2,83,1.0,1,1,0,0,0
32269,0.0,1.0,2,23,0,30,18,1.0,0,0,0,1,0
32270,0.0,1.0,2,39,0,31,21,1.0,0,1,0,0,0
32271,2.0,3.0,4,43,0,2,13,1.0,1,1,0,0,0
32273,0.0,2.0,2,20,0,30,43,1.0,0,1,0,0,0
32274,1.0,2.0,4,14,0,30,0,1.0,0,1,0,0,0
32276,1.0,2.0,2,19,0,2,0,1.0,0,0,0,1,0
32277,0.0,1.0,2,28,0,30,0,1.0,1,0,0,1,0
32278,0.0,1.0,1,12,0,30,0,1.0,0,1,0,0,0
32279,0.0,1.0,2,6,0,1,0,1.0,0,0,0,1,0
32280,0.0,1.0,2,43,0,30,9,1.0,0,0,0,1,0
32281,0.0,3.0,3,8,0,63,0,1.0,0,0,0,1,0
32282,1.0,1.0,2,43,0,30,33,1.0,1,1,0,0,0
32284,0.0,1.0,3,16,0,30,20,1.0,1,1,0,0,0
32285,0.0,1.0,1,17,0,356,4,1.0,1,0,0,1,0
32286,2.0,2.0,4,16,0,30,0,1.0,1,1,0,0,0
32287,5.0,7.0,10,42,0,3,5,3.0,1,1,0,0,0
32289,2.0,3.0,5,40,1,30,64,2.0,0,1,0,0,0
32290,0.0,3.0,4,43,0,30,6,1.0,0,0,0,1,0
32291,1.0,2.0,4,47,1,30,17,1.0,1,1,0,0,0
32292,1.0,1.0,4,33,0,30,34,1.0,0,1,0,0,0
32293,1.0,2.0,4,54,1,30,31,1.0,1,1,0,0,0
32294,0.0,1.0,1,22,0,30,16,1.0,0,0,0,1,0
32296,0.0,1.0,2,28,0,31,14,1.0,0,1,0,0,0
32297,2.0,1.0,1,12,0,31,3,1.0,0,1,0,0,0
32298,3.0,3.0,5,60,0,3,105,2.0,0,1,0,0,0
32300,1.0,1.0,1,18,0,30,0,1.0,0,1,0,0,0
32301,2.0,2.0,4,41,0,30,8,1.0,1,1,0,0,0
32302,1.0,1.0,2,32,0,31,0,1.0,1,1,0,0,0
32303,3.0,3.0,7,53,0,1,71,2.0,1,1,0,0,0
32304,3.0,4.0,8,52,0,2,25,3.0,1,1,0,0,0
32305,0.0,1.0,1,47,0,7,0,1.0,0,0,0,1,0
32306,2.0,2.0,6,36,0,30,48,1.0,1,1,0,0,0
32307,1.0,1.0,2,48,0,2,15,1.0,1,1,0,0,0
32309,2.0,2.0,4,46,0,31,4,2.0,0,1,0,0,0
32310,1.0,1.0,2,33,0,31,0,1.0,1,1,0,0,0
32311,0.0,1.0,2,51,0,1,115,1.0,0,0,0,1,0
32312,4.0,4.0,10,19,0,30,6,2.0,1,1,0,0,0
32313,0.0,1.0,2,17,0,1,4,2.0,0,0,0,1,0
32314,0.0,1.0,2,14,0,30,3,1.0,0,0,0,1,0
32315,0.0,1.0,1,20,0,30,0,1.0,0,0,0,1,0
32316,1.0,1.0,2,50,0,3,38,1.0,1,1,0,0,0
32317,0.0,1.0,2,6,0,30,1,1.0,0,0,0,1,0
32318,2.0,2.0,4,6,0,30,8,2.0,1,1,0,0,0
32319,1.0,1.0,2,27,0,30,168,1.0,1,1,0,0,0
32320,2.0,2.0,4,49,0,30,16,2.0,0,1,0,0,0
32321,1.0,2.0,3,32,0,30,39,1.0,0,1,0,0,0
32323,0.0,1.0,2,35,0,31,6,1.0,1,1,0,0,0
32324,1.0,1.0,2,53,0,2,81,1.0,0,1,0,0,0
32325,0.0,1.0,1,19,0,40,0,1.0,0,0,0,1,0
32326,2.0,2.0,4,32,0,31,5,1.0,1,1,0,0,0
32327,2.0,2.0,4,55,0,2,60,1.0,0,1,0,0,0
32328,0.0,1.0,2,35,0,2,177,1.0,0,0,0,1,0
32331,3.0,3.0,12,57,0,1,100,2.0,1,1,0,0,0
32332,2.0,2.0,7,65,0,30,55,1.0,1,1,0,0,0
32333,2.0,3.0,6,60,0,30,353,1.0,1,1,0,0,0
32334,0.0,1.0,2,17,0,3,12,1.0,0,0,0,1,0
32336,0.0,1.0,2,34,0,7,63,1.0,0,0,0,1,0
32337,1.0,1.0,2,23,0,30,1,1.0,0,0,0,1,0
32338,1.0,1.0,1,25,0,30,20,1.0,0,1,0,0,0
32339,0.0,1.0,1,47,0,30,14,1.0,0,0,0,1,0
32340,0.0,1.0,1,63,0,30,0,2.0,0,0,0,1,0
32341,0.0,1.0,2,11,0,30,36,1.0,0,0,0,1,0
32342,0.0,1.0,2,48,0,1,0,1.0,0,0,0,1,0
32343,2.0,2.0,4,8,0,30,0,2.0,0,1,0,0,0
32344,1.0,1.0,2,44,0,1,69,1.0,1,1,0,0,0
32345,1.0,1.0,2,19,0,3,0,1.0,1,0,0,1,0
32347,0.0,1.0,2,30,0,30,0,1.0,1,0,0,1,0
32348,1.0,1.0,2,49,0,30,6,1.0,0,1,0,0,0
32349,1.0,2.0,2,32,0,30,0,1.0,1,1,0,0,0
32350,2.0,1.0,4,26,0,2,4,2.0,1,1,0,0,0
32351,1.0,3.0,4,34,0,30,8,1.0,0,1,0,0,0
32352,2.0,3.0,5,15,0,30,0,2.0,0,1,0,0,0
32353,1.0,1.0,2,49,0,3,35,1.0,0,1,0,0,0
32355,2.0,1.0,2,26,0,30,149,1.0,0,1,0,0,0
32356,1.0,1.0,4,24,0,31,8,1.0,0,1,0,0,0
32357,0.0,2.0,2,20,1,30,25,1.0,0,0,0,1,0
32358,0.0,1.0,1,18,0,30,0,1.0,0,0,0,1,0
32359,0.0,1.0,2,27,1,31,87,1.0,0,1,0,0,0
32360,0.0,1.0,2,25,0,31,13,1.0,0,1,0,0,0
32362,0.0,1.0,2,19,0,31,7,1.0,0,1,0,0,0
32363,0.0,2.0,1,34,1,30,3,1.0,1,1,0,0,0
32364,2.0,2.0,4,14,0,30,19,2.0,1,1,0,0,0
32366,0.0,1.0,2,44,0,1,43,1.0,0,0,0,1,0
32367,1.0,2.0,4,54,0,2,109,1.0,1,1,0,0,0
32370,2.0,2.0,5,39,0,31,44,1.0,0,1,0,0,0
32371,1.0,1.0,2,11,0,30,7,1.0,0,1,0,0,0
32373,1.0,1.0,5,29,1,1,65,1.0,1,0,0,1,0
32374,0.0,1.0,2,17,1,1,61,1.0,1,1,0,0,0
32375,3.0,5.0,7,46,0,2,32,2.0,1,1,0,0,0
32378,4.0,7.0,8,64,0,30,2,1.0,1,1,0,0,0
32380,2.0,3.0,6,13,0,30,0,2.0,1,1,0,0,0
32382,2.0,2.0,6,39,0,7,7,2.0,1,1,0,0,0
32383,1.0,1.0,3,25,0,31,7,1.0,0,1,0,0,0
32384,1.0,2.0,4,45,1,2,4,1.0,1,1,0,0,0
32385,0.0,2.0,2,16,0,2,0,1.0,0,0,0,1,0
32386,1.0,3.0,5,17,0,30,7,1.0,1,1,0,0,0
32387,1.0,1.0,3,47,0,30,15,1.0,0,1,0,0,0
32388,1.0,1.0,2,16,0,30,10,1.0,0,1,0,0,0
32389,0.0,1.0,2,36,0,30,2,1.0,0,0,0,1,0
32390,2.0,2.0,6,60,1,1,0,2.0,0,1,0,0,0
32391,0.0,1.0,2,13,0,30,1,1.0,1,0,0,1,0
32393,1.0,1.0,2,33,0,31,1,1.0,1,1,0,0,0
32394,2.0,3.0,4,26,0,31,1,2.0,1,1,0,0,0
32396,0.0,1.0,2,38,0,2,38,1.0,0,0,0,1,0
32397,1.0,1.0,2,15,0,5,13,1.0,0,1,0,0,0
32399,1.0,1.0,5,28,0,30,0,1.0,1,1,0,0,0
32400,2.0,2.0,5,18,0,31,0,2.0,1,1,0,0,0
32401,0.0,1.0,2,21,0,31,9,1.0,1,1,0,0,0
32402,0.0,1.0,1,57,0,31,7,1.0,0,0,0,1,0
32403,3.0,3.0,6,15,1,30,0,1.0,1,1,0,0,0
32405,2.0,2.0,4,33,0,31,165,1.0,0,1,0,0,0
32406,2.0,2.0,4,30,1,30,0,2.0,1,1,0,0,0
32407,1.0,2.0,4,34,0,30,15,1.0,1,1,0,0,0
32408,3.0,5.0,6,59,0,30,5,2.0,1,1,0,0,0
32409,1.0,1.0,2,13,0,1,11,1.0,0,0,0,1,0
32410,2.0,2.0,4,40,1,31,8,2.0,1,1,0,0,0
32411,1.0,1.0,2,8,0,30,2,1.0,1,1,0,0,0
32412,1.0,1.0,3,18,0,30,40,1.0,1,1,0,0,0
32413,2.0,2.0,4,31,1,30,0,2.0,1,1,0,0,0
32414,0.0,1.0,2,19,0,1,9,1.0,0,0,0,1,0
32417,0.0,1.0,3,11,1,30,2,1.0,0,1,0,0,0
32418,1.0,0.0,2,39,0,1,197,1.0,0,1,0,0,0
32419,2.0,2.0,4,33,1,30,2,1.0,1,1,0,0,0
32420,0.0,1.0,2,46,1,1,86,1.0,1,0,0,1,0
32421,3.0,1.0,1,75,0,2,0,3.0,1,0,0,1,0
32422,0.0,1.0,1,35,0,1,42,1.0,1,0,0,1,0
32423,1.0,1.0,2,9,0,30,1,1.0,0,1,0,0,0
32424,3.0,4.0,8,24,1,30,149,2.0,1,1,0,0,0
32426,1.0,1.0,1,33,0,30,101,1.0,1,1,0,0,0
32427,1.0,1.0,2,11,0,119,1,1.0,1,1,0,0,0
32428,0.0,1.0,2,46,1,30,43,2.0,0,0,0,1,0
32429,2.0,3.0,4,46,1,1,4,1.0,1,1,0,0,0
32430,1.0,1.0,3,31,1,1,6,1.0,0,1,0,0,0
32431,0.0,1.0,2,28,0,31,3,1.0,0,1,0,0,0
32432,2.0,2.0,4,32,0,31,1,2.0,1,1,0,0,0
32433,4.0,4.0,10,17,1,5,1,3.0,0,1,0,0,0
32434,0.0,2.0,2,10,0,30,1,1.0,1,0,0,1,0
32435,0.0,1.0,2,27,0,30,20,1.0,0,0,0,1,0
32436,2.0,2.0,4,33,1,30,1,2.0,0,1,0,0,0
32437,2.0,2.0,4,30,1,30,3,2.0,1,1,0,0,0
32438,1.0,1.0,2,11,1,30,47,1.0,0,1,0,0,0
32439,0.0,1.0,1,51,0,30,13,1.0,0,0,0,1,0
32440,0.0,1.0,2,21,0,31,0,1.0,1,0,0,1,0
32441,0.0,1.0,1,15,0,4,3,2.0,0,0,0,1,0
32443,0.0,3.0,4,44,1,30,46,2.0,0,0,0,1,0
32444,0.0,2.0,3,25,0,1,24,1.0,0,0,0,1,0
32446,1.0,1.0,3,29,1,1,13,1.0,0,1,0,0,0
32449,0.0,1.0,2,33,1,1,0,1.0,0,0,0,1,0
32450,1.0,2.0,4,30,0,30,47,1.0,0,1,0,0,0
32451,1.0,2.0,4,23,1,1,22,1.0,0,1,0,0,0
32452,1.0,1.0,1,13,0,30,0,1.0,0,0,0,1,0
32454,0.0,1.0,2,17,1,30,6,1.0,0,0,0,1,0
32455,0.0,1.0,2,28,0,2,1,1.0,0,0,0,1,0
32456,2.0,2.0,6,21,0,30,0,2.0,1,0,0,1,0
32457,3.0,3.0,5,44,0,31,0,2.0,0,1,0,0,0
32458,1.0,1.0,4,16,0,3,2,1.0,0,1,0,0,0
32459,3.0,3.0,7,35,0,30,0,2.0,0,1,0,0,0
32460,2.0,2.0,4,20,0,30,2,1.0,1,1,0,0,0
32461,1.0,2.0,3,16,0,30,1,1.0,0,1,0,0,0
32462,2.0,3.0,5,13,0,120,5,1.0,1,1,0,0,0
32463,0.0,1.0,1,15,0,30,0,2.0,0,0,0,1,0
32464,0.0,1.0,2,14,0,30,5,1.0,1,0,0,1,0
32465,0.0,1.0,2,33,0,5,25,2.0,0,0,0,1,0
32466,1.0,1.0,2,7,0,30,3,1.0,1,1,0,0,0
32468,0.0,1.0,2,22,0,30,93,1.0,0,0,0,1,0
32469,0.0,1.0,2,36,0,30,83,1.0,1,1,0,0,0
32470,1.0,1.0,2,8,0,30,1,1.0,0,1,0,0,0
32471,1.0,1.0,3,10,0,30,3,1.0,0,1,0,0,0
32472,0.0,2.0,4,45,0,30,195,1.0,0,1,0,0,0
32474,0.0,1.0,2,21,0,2,1,1.0,0,0,0,1,0
32475,0.0,1.0,2,16,0,30,3,1.0,0,1,0,0,0
32476,1.0,1.0,2,68,0,1,0,1.0,0,1,0,0,0
32479,1.0,1.0,4,18,0,30,13,1.0,1,1,0,0,0
32480,1.0,2.0,2,19,0,3,37,1.0,1,1,0,0,0
32481,1.0,1.0,3,60,1,30,0,1.0,1,1,0,0,0
32482,1.0,1.0,2,54,1,30,2,1.0,0,1,0,0,0
32483,0.0,1.0,2,51,0,1,159,1.0,0,1,0,0,0
32484,0.0,1.0,2,25,1,1,73,1.0,0,0,0,1,0
32485,0.0,1.0,1,18,1,30,39,2.0,0,0,0,1,0
32486,0.0,1.0,2,34,0,31,98,1.0,0,0,0,1,0
32488,4.0,4.0,8,58,0,3,3,2.0,0,1,0,0,0
32490,4.0,5.0,9,62,0,2,177,2.0,1,1,0,0,0
32491,2.0,3.0,6,51,0,30,22,2.0,1,1,0,0,0
32493,1.0,1.0,2,33,0,30,10,1.0,0,1,0,0,0
32495,1.0,1.0,2,8,0,30,0,1.0,0,0,0,1,0
32496,3.0,3.0,6,52,0,2,7,2.0,1,1,0,0,0
32497,3.0,3.0,6,27,0,2,1,2.0,0,1,0,0,0
32498,2.0,2.0,2,42,0,30,78,2.0,1,1,0,0,0
32499,1.0,1.0,2,34,1,1,3,1.0,1,1,0,0,0
32500,1.0,1.0,2,37,0,1,4,1.0,0,1,0,0,0
32502,0.0,1.0,1,7,0,30,0,1.0,1,0,0,1,0
32504,1.0,1.0,2,26,0,30,13,1.0,0,0,0,1,0
32505,1.0,0.0,3,26,0,31,5,1.0,1,1,0,0,0
32506,0.0,1.0,2,14,0,5,9,1.0,0,1,0,0,0
32507,3.0,4.0,8,47,0,4,13,1.0,1,1,0,0,0
32508,1.0,1.0,2,20,0,30,20,1.0,1,1,0,0,0
32510,3.0,4.0,6,60,1,1,12,2.0,1,1,0,0,0
32511,2.0,3.0,4,50,0,2,14,2.0,1,1,0,0,0
32512,0.0,1.0,1,12,0,30,0,1.0,0,0,0,1,0
32513,1.0,1.0,2,33,0,31,1,1.0,1,1,0,0,0
32514,1.0,1.0,2,27,1,30,1,1.0,0,1,0,0,0
32515,0.0,1.0,2,33,1,30,72,1.0,0,1,0,0,0
32516,2.0,2.0,4,18,0,30,0,2.0,1,1,0,0,0
32518,1.0,2.0,2,19,0,30,9,1.0,0,1,0,0,0
32519,1.0,1.0,1,13,0,30,1,1.0,0,0,0,1,0
32520,0.0,0.0,2,26,0,31,7,1.0,0,1,0,0,0
32521,4.0,5.0,6,59,0,30,15,3.0,1,1,0,0,0
32522,2.0,2.0,4,37,0,30,0,1.0,1,1,0,0,0
32523,3.0,3.0,5,35,0,30,2,2.0,1,1,0,0,0
32524,2.0,3.0,6,23,1,30,124,1.0,1,1,0,0,0
32526,1.0,4.0,6,49,1,2,211,1.0,1,1,0,0,0
32527,0.0,4.0,5,42,0,2,6,1.0,1,0,0,1,0
32528,2.0,2.0,5,49,0,1,17,2.0,1,1,0,0,0
32529,2.0,2.0,4,52,1,30,2,2.0,0,1,0,0,0
32530,1.0,2.0,4,51,0,7,268,1.0,1,1,0,0,0
32531,1.0,1.0,2,24,1,2,13,1.0,0,1,0,0,0
32532,0.0,1.0,2,40,0,1,21,1.0,0,0,0,1,0
32533,3.0,4.0,7,57,0,30,0,2.0,1,1,0,0,0
32534,2.0,2.0,6,32,0,30,16,2.0,1,1,0,0,0
32535,0.0,1.0,2,36,0,2,20,1.0,1,1,0,0,0
32536,1.0,1.0,1,32,0,30,5,1.0,0,1,0,0,0
32539,0.0,1.0,2,12,0,30,2,1.0,0,0,0,1,0
32541,1.0,1.0,2,40,0,30,164,1.0,0,1,0,0,0
32542,2.0,2.0,4,35,1,30,6,2.0,0,1,0,0,0
32543,0.0,1.0,4,38,0,1,0,1.0,0,1,0,0,0
32544,1.0,1.0,2,36,1,20,5,1.0,1,1,0,0,0
32545,1.0,2.0,4,52,0,3,143,1.0,0,1,0,0,0
32546,0.0,1.0,2,11,0,5,4,1.0,0,0,0,1,0
32547,0.0,2.0,1,13,0,3,0,1.0,1,0,0,1,0
32549,3.0,3.0,6,39,1,3,39,1.0,0,1,0,0,0
32550,0.0,1.0,1,35,0,31,101,1.0,0,0,0,1,0
32551,4.0,4.0,8,47,0,45,1,3.0,1,1,0,0,0
32552,0.0,1.0,2,18,0,20,3,1.0,0,0,0,1,0
32553,1.0,1.0,2,12,0,1,0,1.0,1,1,0,0,0
32554,3.0,3.0,6,54,0,30,3,2.0,1,1,0,0,0
32555,0.0,1.0,1,36,0,31,116,2.0,0,0,0,1,0
32556,1.0,2.0,4,50,0,1,9,1.0,1,1,0,0,0
32557,0.0,1.0,2,44,0,1,4,1.0,0,0,0,1,0
32558,2.0,2.0,5,49,1,2,1,1.0,1,1,0,0,0
32559,1.0,1.0,2,27,0,30,2,1.0,1,1,0,0,0
32560,1.0,2.0,2,42,0,30,85,1.0,1,1,0,0,0
32561,0.0,1.0,2,61,0,1,9,1.0,1,1,0,0,0
32562,3.0,3.0,8,33,1,1,6,2.0,1,1,0,0,0
32563,2.0,3.0,5,62,0,31,2,2.0,1,1,0,0,0
32564,4.0,4.0,10,57,0,3,48,2.0,1,1,0,0,0
32565,2.0,5.0,8,28,0,30,1,2.0,0,1,0,0,0
32566,2.0,3.0,4,7,0,31,3,2.0,0,1,0,0,0
32567,0.0,1.0,2,54,0,30,224,1.0,1,1,0,0,0
32568,3.0,3.0,6,58,0,2,2,2.0,1,1,0,0,0
32569,1.0,1.0,1,48,0,31,19,1.0,0,1,0,0,0
32570,1.0,1.0,2,15,0,30,0,1.0,0,0,0,1,0
32571,0.0,1.0,2,26,0,2,48,1.0,0,0,0,1,0
32573,2.0,2.0,5,33,0,30,4,2.0,0,1,0,0,0
32574,14.0,6.0,6,22,0,30,0,3.0,1,1,0,0,0
32575,3.0,3.0,9,67,1,1,65,2.0,1,1,0,0,0
32576,0.0,2.0,3,18,0,30,0,1.0,0,0,0,1,0
32577,0.0,1.0,2,25,0,30,0,1.0,0,0,0,1,0
32578,0.0,2.0,3,12,0,1,39,1.0,0,0,0,1,0
32579,1.0,1.0,2,13,0,1,0,1.0,1,0,0,1,0
32580,2.0,2.0,6,55,0,2,30,2.0,1,1,0,0,0
32581,0.0,1.0,1,19,0,30,1,1.0,0,0,0,1,0
32582,1.0,1.0,2,11,0,30,3,2.0,1,0,0,1,0
32583,3.0,4.0,7,55,1,2,16,2.0,1,1,0,0,0
32584,2.0,3.0,6,29,1,7,130,1.0,1,1,0,0,0
32585,2.0,2.0,4,53,1,2,7,1.0,0,1,0,0,0
32586,1.0,2.0,4,15,1,1,4,1.0,0,1,0,0,0
32587,2.0,2.0,4,31,0,31,0,2.0,1,1,0,0,0
32588,1.0,1.0,2,31,1,30,1,1.0,1,1,0,0,0
32589,0.0,1.0,2,15,0,15,1,2.0,0,0,0,1,0
32590,0.0,1.0,2,19,0,21,0,1.0,1,0,0,1,0
32591,1.0,2.0,2,42,0,3,243,1.0,1,1,0,0,0
32593,1.0,1.0,2,26,0,30,19,1.0,1,1,0,0,0
32594,2.0,4.0,8,39,1,3,389,2.0,1,1,0,0,0
32595,1.0,1.0,2,24,0,30,1,1.0,0,1,0,0,0
32596,0.0,1.0,2,20,0,30,13,1.0,1,1,0,0,0
32597,1.0,2.0,4,21,1,30,8,1.0,1,1,0,0,0
32598,0.0,1.0,2,28,0,30,67,1.0,1,1,0,0,0
32599,1.0,1.0,2,32,0,31,0,1.0,1,1,0,0,0
32600,3.0,3.0,6,55,1,30,0,3.0,1,1,0,0,0
32602,2.0,2.0,4,26,0,3,35,1.0,1,1,0,0,0
32604,0.0,1.0,1,22,0,30,56,1.0,0,1,0,0,0
32605,1.0,2.0,4,15,0,30,4,1.0,0,1,0,0,0
32610,0.0,1.0,2,40,0,3,268,1.0,1,1,0,0,0
32612,1.0,1.0,4,33,1,30,12,1.0,1,1,0,0,0
32613,1.0,1.0,2,16,0,31,0,1.0,0,0,0,1,0
32614,0.0,1.0,2,26,0,30,5,1.0,0,0,0,1,0
32615,1.0,1.0,2,49,0,3,18,1.0,0,1,0,0,0
32616,1.0,1.0,2,19,0,30,0,1.0,1,1,0,0,0
32617,1.0,1.0,2,14,0,30,4,1.0,0,1,0,0,0
32619,1.0,1.0,4,21,0,30,8,1.0,1,1,0,0,0
32620,1.0,1.0,1,23,0,30,19,1.0,0,1,0,0,0
32621,0.0,2.0,1,30,0,31,5,2.0,0,0,0,1,0
32622,1.0,1.0,2,46,0,2,2,1.0,1,1,0,0,0
32623,1.0,1.0,2,16,0,2,4,1.0,1,1,0,0,0
32624,1.0,1.0,3,16,1,4,4,1.0,1,1,0,0,0
32625,0.0,1.0,2,17,1,30,1,1.0,0,0,0,1,0
32627,0.0,1.0,1,12,0,1,0,1.0,1,0,0,1,0
32628,0.0,1.0,2,14,0,1,0,1.0,1,0,0,1,0
32629,3.0,3.0,6,17,0,7,0,1.0,0,1,0,0,0
32631,0.0,1.0,4,1,0,28,0,1.0,0,1,0,0,0
32632,1.0,1.0,1,5,0,30,0,1.0,1,0,0,1,0
32633,2.0,2.0,2,12,0,30,0,2.0,0,0,0,1,0
32634,1.0,1.0,1,8,0,1,0,1.0,0,0,0,1,0
32635,1.0,2.0,2,33,1,1,19,1.0,0,0,0,1,0
32637,0.0,1.0,2,15,0,30,1,1.0,1,1,0,0,0
32638,2.0,2.0,4,38,0,3,89,2.0,1,1,0,0,0
32639,3.0,4.0,6,36,0,31,1,3.0,0,1,0,0,0
32640,1.0,3.0,2,23,0,30,1,1.0,1,0,0,1,0
32641,2.0,2.0,2,11,0,30,0,1.0,0,1,0,0,0
32642,3.0,2.0,5,18,0,30,0,2.0,1,1,0,0,0
32644,1.0,1.0,2,11,0,30,1,1.0,1,1,0,0,0
32645,3.0,3.0,5,59,0,3,22,1.0,1,1,0,0,0
32646,0.0,1.0,1,7,0,30,0,1.0,0,1,0,0,0
32647,3.0,5.0,10,11,0,1,0,2.0,1,1,0,0,0
32648,3.0,3.0,6,39,1,30,3,0.0,0,1,0,0,0
32649,1.0,1.0,2,14,1,1,11,1.0,0,0,0,1,0
32650,0.0,1.0,1,12,0,2,0,1.0,0,0,0,1,0
32651,0.0,1.0,2,11,0,2,1,1.0,0,0,0,1,0
32652,0.0,1.0,1,64,0,7,10,1.0,0,0,0,1,0
32653,3.0,3.0,6,39,1,5,39,2.0,1,1,0,0,0
32654,1.0,1.0,2,14,0,2,0,1.0,0,0,0,1,0
32655,2.0,2.0,4,46,0,1,4,2.0,1,1,0,0,0
32656,2.0,2.0,2,20,0,21,1,2.0,1,1,0,0,0
32657,0.0,2.0,3,16,0,30,7,1.0,0,0,0,0,1
32659,1.0,1.0,2,25,0,3,0,1.0,0,0,0,1,0
32660,1.0,1.0,2,17,0,3,34,1.0,1,1,0,0,0
32662,0.0,1.0,1,12,0,30,0,1.0,0,1,0,0,0
32663,1.0,1.0,3,5,0,8,0,1.0,1,1,0,0,0
32664,0.0,1.0,2,36,0,1,12,1.0,0,0,0,1,0
32665,1.0,1.0,2,14,0,2,1,1.0,0,0,0,1,0
32666,0.0,0.0,2,16,0,30,6,1.0,1,1,0,0,0
32667,1.0,1.0,3,16,0,30,0,1.0,1,1,0,0,0
32668,4.0,6.0,11,68,0,1,45,5.0,1,1,0,0,0
32669,1.0,1.0,3,26,0,30,161,1.0,0,1,0,0,0
32671,4.0,6.0,12,24,0,3,1,3.0,1,1,0,0,0
32672,0.0,1.0,2,58,0,2,114,1.0,0,0,0,1,0
32673,1.0,1.0,1,18,0,1,0,1.0,0,0,0,1,0
32674,0.0,1.0,2,3,0,5,0,1.0,0,0,0,1,0
32676,2.0,2.0,4,52,0,30,6,1.0,1,1,0,0,0
32678,1.0,1.0,2,28,0,30,75,1.0,1,1,0,0,0
32679,0.0,1.0,2,34,0,2,153,1.0,0,1,0,0,0
32680,0.0,1.0,2,42,0,30,23,1.0,0,1,0,0,0
32683,1.0,1.0,2,22,0,30,29,1.0,0,0,0,1,0
32684,0.0,1.0,2,9,0,1,0,1.0,1,1,0,0,0
32686,1.0,0.0,3,11,0,3,0,1.0,1,1,0,0,0
32687,0.0,1.0,2,41,0,2,343,1.0,1,0,0,1,0
32688,1.0,1.0,2,35,0,30,69,1.0,0,1,0,0,0
32689,1.0,1.0,1,19,0,30,1,1.0,1,0,0,1,0
32690,1.0,3.0,6,12,0,30,0,1.0,1,0,0,1,0
32691,0.0,2.0,2,61,0,2,9,1.0,0,0,0,1,0
32692,1.0,1.0,2,29,0,1,6,1.0,0,1,0,0,0
32693,0.0,1.0,1,13,0,7,0,1.0,0,0,0,1,0
32694,0.0,0.0,2,11,0,1,0,1.0,0,0,0,1,0
